metadata_date,source_file,station,freeway,direction,district,county,city,state_postmile,absolute_postmile,latitude,longitude,length,type,lanes,name,user_id_1,user_id_2,user_id_3,user_id_4
2020-10-02,d11_text_meta_2020_10_02.txt,1125684,56,E,11,73,66000,.42,.42,32.934775,-117.235209,,FR,2,El Camino  to 56 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125689,56,E,11,73,66000,.42,.42,32.934775,-117.235209,.693,ML,3,El Camino  to 56 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125712,56,E,11,73,66000,1.891,1.891,32.944548,-117.21295,,OR,2,CARMEL COUNTRY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125721,56,E,11,73,66000,4.522,4.522,32.965955,-117.177396,1.381,ML,2,56 EB @ Rho Santa,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125733,56,E,11,73,66000,5.95,5.95,32.960096,-117.155172,.826,ML,2,56 EB W/O Camino,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125737,56,E,11,73,66000,2.909,2.909,32.950976,-117.197404,.648,ML,2,56 EB @ Carmel,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125769,805,S,11,73,66000,27.136,26.987,32.891027,-117.207148,1.705,ML,4,Mira Mesa Bl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125772,805,S,11,73,66000,27.136,26.987,32.891027,-117.207148,,FR,2,Mira Mesa Bl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125775,805,S,11,73,66000,27.136,26.987,32.891027,-117.207148,.092,HV,2,805SB HOV @ MiraMesa,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125788,805,N,11,73,66000,27.195,27.046,32.891634,-117.207699,1.679,HV,1,805 NB HV On@Carrol,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125794,905,E,11,73,,8.634,5.77,32.56415,-116.982231,.297,ML,3,905 EB @ Britannia B,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125799,905,E,11,73,,8.286,5.422,32.564763,-116.988199,.668,ML,3,905 EB W/O Britannia,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125805,905,E,11,73,,7.298,4.434,32.566314,-117.004599,.865,ML,3,905 EB W/O Heritage,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125812,905,E,11,73,66000,5.906,3.077,32.56827,-117.027365,.54,ML,3,Caliente Av 905 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125813,905,E,11,73,66000,5.906,3.077,32.56827,-117.027365,,FR,2,Caliente Av 905 EB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125821,905,W,11,73,66000,6.553,3.705,32.567245,-117.017043,,OR,2,Caliente Ave  905 WB,14203,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125825,905,W,11,73,66000,6.553,3.705,32.567245,-117.017043,,FR,2,Caliente Ave  905 WB,14203,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125829,905,W,11,73,66000,6.553,3.705,32.567245,-117.017043,.683,ML,3,Caliente Ave  905 WB,14203,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125835,905,E,11,73,66000,6.555,3.691,32.566988,-117.017135,.678,ML,4,905 EB Caliente,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125836,905,E,11,73,66000,5.44,2.611,32.568009,-117.035356,2.721,ML,2,905 EB E/O 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125859,15,S,11,73,66000,12.469,12.716,32.868193,-117.108491,,FR,1,15 SB 163 Off Ramp,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125865,15,S,11,73,,28.269,28.516,33.086691,-117.076716,.39,ML,4,15 SB S/O Felicita,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125872,15,N,11,73,,28.268,28.525,33.086753,-117.076377,.971,ML,5,15 NB S/O Felicita,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125886,15,N,11,73,,29.498,29.755,33.100535,-117.090041,.694,ML,5,15 NB N/O Felicita,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125892,805,N,11,73,66000,2.131,1.982,32.57282,-117.039395,,FF,2,805 NB Conn From 905,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125916,805,S,11,73,66000,13.211,13.062,32.714755,-117.1027,2.931,HV,1,HOV @ MARKET ST,291,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125918,805,S,11,73,66000,12.348,12.199,32.704166,-117.095209,.883,HV,1,HOV @ IMPERIAL AVE,297,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125920,805,N,11,73,66000,12.351,12.202,32.704285,-117.094877,2.953,HV,1,HOV @ IMPERIAL AVE,296,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125925,805,N,11,73,50398,11.091,10.942,32.686782,-117.091828,.54,ML,4,NB 805 @ DIVISION ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125928,805,S,11,73,50398,11.091,10.942,32.686682,-117.09211,,FR,2,43rd St WB fr 805 NB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125931,805,N,11,73,50398,11.096,10.947,32.686833,-117.091889,.541,HV,1,NB805 HOV @ DIVISION,65809,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125932,805,S,11,73,50398,11.095,10.946,32.686725,-117.092156,.54,HV,1,SB 805 @ DIVISION ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125934,805,S,11,73,50398,10.363,10.214,32.678064,-117.085209,.559,HV,1,HOV @ PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125936,805,N,11,73,50398,10.362,10.213,32.678136,-117.084906,1.239,HV,1,HOV @ PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125938,805,S,11,73,,9.976,9.827,32.672863,-117.082706,.559,HV,1,SB805 HOV Plaza Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125944,805,N,11,73,,9.977,9.828,32.672952,-117.082415,.558,ML,5,NB805 S/O Plaza Blvd,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125946,805,N,11,73,,9.978,9.829,32.672966,-117.082421,.557,HV,1,NB805 HOV Plaza Blvd,462,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125948,805,S,11,73,50398,9.245,9.096,32.662845,-117.078636,.491,HV,1,805 SB N/O 54,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125950,805,N,11,73,50398,9.247,9.098,32.663137,-117.078513,.506,HV,1,805 NB HOV N/O 54,36804,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125953,805,N,11,73,50398,9.248,9.099,32.663149,-117.078523,,FR,2,805 NB Fr 54 Conn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125958,805,N,11,73,50398,9.244,9.095,32.6631,-117.078485,1.111,ML,4,805 NB N/O 54,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125960,805,N,11,73,,8.96,8.811,32.659634,-117.075504,.22,HV,1,805NB HOV @ Sweetwr,36803,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125962,805,S,11,73,,8.94,8.791,32.659268,-117.075553,.238,HV,1,805SB HOV @ SweetWtr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125965,805,N,11,73,,8.965,8.816,32.659692,-117.075556,1.217,HV,1,805NB HOV @ Sweetwtr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125969,805,S,11,73,,8.995,8.846,32.659909,-117.076121,.152,HV,1,805SB HOV @ Sweetwtr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125972,805,S,11,73,13392,8.252,8.103,32.651417,-117.068186,.398,HV,1,805SB HOV N/O Bonita,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125978,805,S,11,73,13392,6.214,6.065,32.630662,-117.044679,.699,HV,1,805SB HOV @Telegraph,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125981,805,S,11,73,13392,6.742,6.593,32.636743,-117.049916,.435,HV,1,805SB HOV S/O Hst,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125984,805,N,11,73,13392,6.743,6.594,32.636888,-117.049615,2.67,HV,1,805NB HOVS/O Hst,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125987,805,N,11,73,66000,22.458,22.309,32.832144,-117.168507,,FR,2,CLAIREMONT MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125989,805,S,11,73,,7.721,7.572,32.647291,-117.060512,.584,HV,1,805SB HOV @ BonitaRd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125991,805,S,11,73,13392,7.084,6.935,32.639629,-117.054641,.49,HV,1,805SB HOV @ H St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125993,805,N,11,73,13392,7.083,6.934,32.639775,-117.054326,.592,HV,1,805NB HOV @ H St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126006,805,S,11,73,,8.98,8.831,32.659734,-117.075966,.284,ML,4,805SB S/O @ Sweetwtr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126016,78,E,11,73,,15.915,15.911,33.129097,-117.114845,.335,ML,4,78 EB E/O Nordahl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126022,78,W,11,73,,15.915,15.911,33.12936,-117.114803,.448,ML,4,78 WB E/O Nordahl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126027,78,E,11,73,,16.267,16.263,33.126865,-117.109376,2.676,ML,3,78 EB W/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126035,78,W,11,73,,16.267,16.263,33.127065,-117.109382,.684,ML,2,78 WB W/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126036,78,W,11,73,,16.27,16.266,33.127047,-117.109335,,FF,2,78 WB Con Fr 15NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126037,78,W,11,73,,16.272,16.268,33.127036,-117.109303,,FR,1,78 WB Con Fr 15SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126175,805,N,11,73,66000,23.26,23.111,32.842493,-117.174848,.596,ML,5,805 NB S/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126184,805,N,11,73,66000,23.65,23.501,32.847538,-117.177909,.637,ML,4,805 NB N/O 52,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126191,805,S,11,73,66000,23.65,23.501,32.847433,-117.178139,.586,ML,5,805 SB N/O 52,16708,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126231,15,N,11,73,,46.4,46.657,33.329945,-117.159014,,OR,3,76 to 15 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126235,15,N,11,73,,46.4,46.657,33.329945,-117.159014,,FR,2,76 to 15 NB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126244,15,N,11,73,66000,M16.551,16.808,32.925766,-117.114149,1.589,HV,3,15 NB HV S/O Mercy,22002,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126247,805,S,11,73,66000,2.126,1.977,32.572773,-117.039709,,FR,1,805 WB Con Fr 805SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126253,52,E,11,73,66000,9.271,9.271,32.842684,-117.087957,1.13,ML,3,52 EB Santo Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126257,52,E,11,73,66000,.301,.301,32.837451,-117.234727,.804,ML,3,.3 M E/O I-5,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126272,805,S,11,73,50398,10.361,10.212,32.678037,-117.085196,,OR,3,PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126275,805,S,11,73,50398,10.361,10.212,32.678037,-117.085196,,FR,2,PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126292,56,W,11,73,66000,6.862,7.364,32.953681,-117.133374,.742,ML,2,Blck Mt Rd to 56WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126293,56,W,11,73,66000,6.862,7.364,32.953681,-117.133374,,FR,2,Blck Mt Rd to 56WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126294,56,W,11,73,66000,6.862,7.364,32.953681,-117.133374,,OR,3,Blck Mt Rd to 56WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126297,805,N,11,73,66000,23.654,23.505,32.847589,-117.17794,,FF,2,52 WB To 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126301,805,S,11,73,66000,24.435,24.286,32.857517,-117.184366,2.908,HV,1,805 SB HOV S/O Gov,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126303,805,N,11,73,66000,24.535,24.386,32.858929,-117.184894,.8,HV,1,805 NB HOV N/O Gov,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126306,805,S,11,73,66000,25.25,25.101,32.867111,-117.192527,.752,HV,1,805 SB HOV@Novel,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126309,805,N,11,73,66000,25.252,25.103,32.86726,-117.192341,.744,HV,1,805 NB HOV@Novel,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126311,805,S,11,73,66000,25.94,25.791,32.875214,-117.199475,.585,HV,1,805 SB HOV@Miramar,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126313,805,N,11,73,66000,26.025,25.876,32.876477,-117.199713,.576,HV,1,805 NB HOV@La Jolla,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126319,805,S,11,73,66000,26.4,26.251,32.881653,-117.201619,.505,ML,5,805 SB N/O La Jolla,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126321,805,N,11,73,66000,26.41,26.261,32.881874,-117.201375,.394,HV,2,HOV N/O Miramar,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126323,805,S,11,73,66000,26.42,26.271,32.881936,-117.201704,.506,HV,1,HOV N/O La Jolla Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126327,805,S,11,73,66000,27.149,27,32.891152,-117.207316,1.606,HV,1,HVDAR Off@N/O Carrol,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126331,805,N,11,73,66000,27.161,27.012,32.891358,-117.207213,,FR,2,VISTA SORRENTO PKWY,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126336,805,S,11,73,66000,26.43,26.281,32.882077,-117.201747,.266,HV,1,805SB HV @Carrol Cyn,451,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126354,805,N,11,73,13392,8.525,8.376,32.654579,-117.070975,.516,HV,1,805NB HOV Bonita,35801,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126368,805,N,11,73,66000,2.524,2.375,32.578428,-117.038084,.401,ML,5,805NB N/O 905,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126373,94,E,11,73,66000,6.27,4.854,32.727761,-117.069682,1.28,ML,4,94EB @ Federal Blv,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126405,5,N,11,73,66000,20.867,20.758,32.770668,-117.206677,,OR,2,Sea World Dr to 5 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126411,5,N,11,73,66000,20.867,20.758,32.770668,-117.206677,.387,ML,4,Sea World Dr to 5 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126419,5,S,11,73,66000,20.72,20.611,32.768531,-117.206423,,OR,2,Seawrold Dr to 5SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126426,5,S,11,73,66000,20.72,20.611,32.768531,-117.206423,1.105,ML,5,Seawrold Dr to 5SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126432,76,W,11,73,,10.282,10.275,33.268486,-117.236368,1.483,ML,2,76 WB W/O Olive,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126435,76,E,11,73,,10.332,10.325,33.269193,-117.236237,1.484,ML,2,76 EB W/O Olive,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126439,76,E,11,73,,9.162,9.183,33.254688,-117.241762,3.071,ML,2,76 EB W/O Vista,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126442,76,W,11,73,,9.163,9.184,33.254696,-117.241748,3.045,ML,2,76 WB W/O Vista,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126447,76,E,11,73,,12.157,12.15,33.290768,-117.225515,1.505,ML,3,76 EB @ Thoroughbred,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126451,76,W,11,73,,12.158,12.151,33.290782,-117.225513,1.531,ML,3,76 WB @ Thoroughbred,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126455,67,S,11,73,70224,2.325,2.325,32.836578,-116.962176,2.852,ML,2,67 SB N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126458,67,S,11,73,70224,2.325,2.325,32.836578,-116.962176,,FF,2,67 SB to 52WB Con,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126462,67,S,11,73,,1.621,1.621,32.826336,-116.961862,1.973,ML,2,67 SB  S/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126465,67,S,11,73,,1.624,1.624,32.826379,-116.961865,,FF,2,67 SB  Fr 52 EB Conn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126470,67,N,11,73,70224,2.326,2.326,32.836541,-116.961871,2.853,ML,2,67 NB N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126472,67,N,11,73,70224,2.328,2.328,32.83657,-116.961872,,FF,1,67 NB Fr 52 EB Con,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126476,67,N,11,73,,1.62,1.62,32.82632,-116.961614,1.973,ML,2,67 NB S/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126479,67,N,11,73,,1.62,1.62,32.82632,-116.961614,,FF,2,67 NB to 52 WB Con,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126484,11,E,11,73,,.244,.304,32.563648,-116.949472,1.458,ML,2,11 EB W/O Sanyo Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126497,11,W,11,73,,.245,.135,32.564398,-116.949606,.333,ML,2,11 WB W/O Sanyo Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126505,11,W,11,73,,.64,.53,32.564077,-116.942823,.332,ML,2,11 WB W/O Enrico,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126513,11,W,11,73,,.9,.8,32.564034,-116.938179,,OR,2,Enrico Fer to 11WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126517,11,W,11,73,,.9,.8,32.564034,-116.938179,.63,ML,2,Enrico Fer to 11WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126520,905,E,11,73,66000,5.449,2.62,32.568008,-117.035201,,FF,2,805 SB To 905 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126522,905,E,11,73,66000,5.451,2.622,32.568008,-117.035166,,FR,1,805 NB To 905 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126526,905,W,11,73,66000,5.448,2.623,32.568319,-117.035373,2.675,ML,2,905 WB E/O 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126528,905,W,11,73,66000,5.449,2.624,32.568319,-117.035356,,FF,1,905 WB To 805 SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126531,905,W,11,73,66000,5.449,2.624,32.568319,-117.035356,,FF,2,905 WB To 805 Conn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126534,805,S,11,73,66000,27.137,26.988,32.891037,-117.20716,.006,HV,1,805 SB HVOff @Carrol,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126544,805,N,11,73,66000,13.868,13.719,32.724289,-117.10266,,OR,2,Home Ave To 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126548,805,N,11,73,66000,13.868,13.719,32.724289,-117.10266,,FR,2,Home Ave To 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126553,805,N,11,73,66000,13.868,13.719,32.724289,-117.10266,.574,ML,4,Home Ave To 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126556,805,N,11,73,66000,13.867,13.718,32.724275,-117.102656,,FF,2,805 NB Con Fr 94 WB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126561,163,S,11,73,66000,R11.451,10.853,32.86353,-117.111246,2.747,HV,2,163 SB Conn Fr HOV,21802,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126575,52,W,11,73,66000,11.4,11.4,32.854113,-117.055734,.486,ML,3,52 WB W/O Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126583,52,E,11,73,66000,12.921,12.921,32.848883,-117.030492,.501,ML,3,52 WB W/O Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126587,52,E,11,73,66000,10.1,10.1,32.848323,-117.075685,.514,ML,3,52 WB 3.25ml Mast Bl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126594,5,N,11,73,11194,50.451,50.342,33.167741,-117.344387,,FR,1,NB 5 S/O LAS FLORES,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126596,805,N,11,73,66000,23.653,23.504,32.847577,-117.177932,2.941,HV,1,805 NB HOV N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126599,805,N,11,73,66000,27.194,27.045,32.891626,-117.207685,.393,HV,2,805 NB HOV @Sorrento,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126601,805,S,11,73,66000,26.952,26.803,32.889118,-117.204938,.358,HV,2,805 SB HOV @Sorrento,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126605,805,N,11,73,66000,26.405,26.256,32.881804,-117.201353,.192,HV,1,805 NB HV Off@Carrol,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126614,5,N,11,73,66000,36.828,36.719,32.987715,-117.255119,.569,ML,5,5NB Via DeLaValle,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126627,805,S,11,73,66000,23.652,23.503,32.847458,-117.178155,2.892,HV,1,805 SB HOV N/O 52,26708,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126631,15,S,11,73,66000,11.079,11.25,32.84837,-117.117157,4.701,HV,2,S/O HOV LANES,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126633,15,N,11,73,66000,11.081,11.262,32.848425,-117.116631,4.688,HV,1,S/O HOV LANES,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126645,805,S,11,73,13392,8.442,8.293,32.653505,-117.070333,,OR,2,54 WB 805 SB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126671,15,N,11,73,66000,M5.612,5.214,32.763395,-117.109094,.094,ML,4,15 NB @ Adam Ave,11014,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126672,15,S,11,73,66000,M5.613,5.205,32.763403,-117.109432,.149,ML,5,15 SB @ Adam Ave,21014,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126679,15,N,11,73,66000,M13.858,14.115,32.887474,-117.112061,2.187,HV,3,15 NB HV Miramar Rd,21809,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126683,15,S,11,73,66000,M13.874,14.121,32.887582,-117.112773,1.468,HV,3,15SB HV Miramar Rd,21808,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126688,15,N,11,73,66000,M18.56,18.817,32.952911,-117.102564,1.752,HV,3,15 NB HV N/O Poway,22008,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126693,15,S,11,73,66000,M18.557,18.804,32.953023,-117.10292,1.172,HV,3,15 SB HV N/O Poway,22009,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126696,15,N,11,73,,M28.27,28.527,33.086775,-117.076401,.759,HV,2,15 NB HVS/O Felicita,22713,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126699,15,S,11,73,,M28.269,28.516,33.086691,-117.076716,.39,HV,2,15SB HV S/O Felicita,22712,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1126702,15,N,11,73,,R29.499,29.756,33.100548,-117.090049,.948,HV,2,15 NB HVN/O Felicita,22803,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126722,15,S,11,73,,48.281,48.528,33.357354,-117.159131,5,ML,4,15 SB N/O Rte 76,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126738,52,E,11,73,66000,13.402,13.402,32.84345,-117.025624,,OR,1,52EB @MAST BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126762,905,E,11,73,,11.39,8.526,32.554822,-116.939675,,OR,2,905 EB @ Siempre,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126770,52,W,11,73,66000,11.651,11.651,32.853459,-117.051468,.424,ML,3,52 WB W/O Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126778,52,W,11,73,66000,10.301,10.301,32.850718,-117.07319,.705,ML,3,52WB E/O Santo,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126781,805,S,11,73,13392,5.345,5.196,32.618793,-117.039655,,OR,1,805SB DAR Palomar,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126790,805,S,11,73,13392,5.344,5.195,32.618779,-117.039649,.805,ML,4,805 NB Palomar,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126791,805,S,11,73,13392,5.344,5.195,32.618779,-117.039649,,FR,1,805 SB DAR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126792,805,S,11,73,13392,5.344,5.195,32.618779,-117.039649,2.935,HV,2,805 SB HOV,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126812,15,S,11,73,,34.273,34.52,33.166231,-117.10807,.806,ML,4,15 SB N/O Center Ct,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126849,76,W,11,73,,13.343,13.336,33.303867,-117.213732,.593,ML,2,76 WB Calle De,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126852,76,E,11,73,,13.343,13.336,33.303867,-117.213732,.594,ML,2,76 EB Calle De,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126856,76,W,11,73,,13.344,13.337,33.303877,-117.21372,2.037,ML,2,76 WB E/O Monserate,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126859,76,E,11,73,,13.344,13.337,33.303877,-117.21372,2.5,ML,2,76 EB E/O Monserate,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126864,5,S,11,73,66000,12.851,12.748,32.694108,-117.124841,.454,ML,4,5 SB N/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126965,8,E,11,73,40004,12.351,14.308,32.778355,-117.001957,,FR,3,FLETCHER PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126968,8,E,11,73,40004,12.351,14.308,32.778355,-117.001957,,OR,2,FLETCHER PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126974,8,E,11,73,40004,11.4,13.357,32.772582,-117.016817,.547,ML,4,8EB 70th/LK Murray,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1126977,8,E,11,73,40004,11.4,13.357,32.772582,-117.016817,,FR,2,8EB 70th/LK Murray,1,,,
